"ClaimType";"ClaimDay";"ClaimCost"
2;1179;45882
2;1179;35191
2;1179;31281
2;1179;37894
2;1179;53163
2;1179;75506
2;1179;38630
2;1179;35881
2;1180;21929
2;1180;34843
2;1180;24312
2;1180;57295
2;1180;21003
2;1180;33868
2;1180;63323
2;1181;26248
2;1181;26746
2;1181;54843
2;1181;50951
2;1181;12732
2;1181;18735
2;1182;45771
2;1182;48123
2;1182;26721
2;1182;37394
2;1182;42854
2;1182;44358
2;1182;38529
2;1182;17302
2;1182;21520
2;1182;18155
2;1183;45340
2;1183;27485
2;1183;24594
2;1183;39275
2;1183;18308
2;1183;2329275
2;1183;1973107
2;1183;62388
2;1183;63425
2;1183;44613
2;1184;16827
2;1184;21803
2;1184;32912
2;1184;44422
2;1184;29495
2;1184;2313801
2;1184;32403
2;1184;52465
2;1184;35323
2;1185;45065
2;1185;23792
2;1185;40711
2;1185;22821
2;1185;24873
2;1185;26694
2;1185;19732
2;1185;34365
2;1185;34967
2;1185;43704
2;1185;62609
2;1185;40314
2;1185;19895
2;1185;25475
2;1185;2834156
2;1185;32841
2;1185;35550
2;1186;41203
2;1186;37133
2;1186;19753
2;1186;42425
2;1186;27220
2;1186;30381
2;1187;24337
2;1187;28499
2;1187;41899
2;1187;33406
2;1187;2377410
2;1187;26669
2;1188;35453
2;1188;41475
2;1189;38642
2;1189;20780
2;1189;44937
2;1189;22475
2;1190;46708
2;1190;17559
2;1190;51733
2;1190;58994
2;1190;22002
2;1190;17474
2;1190;25177
2;1190;2656626
2;1190;28060
2;1190;72404
2;1191;53771
2;1191;13389
2;1191;36512
2;1191;20982
2;1191;56672
2;1191;51899
2;1191;33722
2;1192;36750
2;1192;27246
2;1192;24233
2;1192;27622
2;1192;2019427
2;1192;34880
2;1192;31300
2;1193;28061
2;1193;54286
2;1193;37680
2;1193;21268
2;1193;36092
2;1193;38868
2;1193;33059
2;1193;51817
2;1194;29782
2;1194;22597
2;1194;33374
2;1194;44685
2;1194;26072
2;1195;12719
2;1195;16872
2;1195;61613
2;1195;75704
2;1195;27933
2;1195;29928
2;1195;13434
2;1196;132736
2;1196;23620
2;1196;27411
2;1196;35328
2;1196;30182
2;1196;25657
2;1197;38379
2;1197;50859
2;1197;37144
2;1197;17785
2;1197;17764
2;1198;32123
2;1198;17815
2;1198;51599
2;1198;23841
2;1198;20491
2;1198;44124
2;1198;51480
2;1198;65366
2;1199;23699
2;1199;18880
2;1199;22706
2;1199;32209
2;1200;14930
2;1201;41248
2;1201;17120
2;1201;25563
2;1201;19756
2;1201;24545
2;1202;32324
2;1202;29205
2;1202;31053
2;1202;13902
2;1202;42798
2;1202;30453
2;1203;19693
2;1203;42554
2;1203;18775
2;1203;30928
2;1203;34466
2;1203;49664
2;1204;60331
2;1204;19177
2;1204;31782
2;1204;28775
2;1204;27309
2;1204;2417362
2;1204;16111
2;1205;33478
2;1205;35386
2;1206;37118
2;1206;13820
2;1206;35944
2;1206;32733
2;1207;50640
2;1208;20984
2;1208;20743
2;1208;39793
2;1208;20319
2;1208;16132
2;1209;22658
2;1209;38162
2;1209;28736
2;1209;35721
2;1210;24707
2;1210;37993
2;1210;25277
2;1210;22828
2;1210;35359
2;1210;43121
2;1210;26025
2;1210;26263
2;1210;40019
2;1210;22562
2;1210;16568
2;1210;43681
2;1210;31933
2;1211;31544
2;1211;28512
2;1211;58603
2;1211;37894
2;1211;53572
2;1211;46624
2;1212;33382
2;1212;47581
2;1212;23301
2;1212;40816
2;1212;59537
2;1212;52418
2;1212;61299
2;1213;18311
2;1213;44770
2;1213;2443989
2;1213;35431
2;1213;33117
2;1213;39087
2;1213;44733
2;1213;42671
2;1214;53620
2;1214;26033
2;1214;2836480
2;1215;27075
2;1215;22495
2;1215;68558
2;1215;30396
2;1215;30445
2;1215;53557
2;1215;22470
2;1215;26252
2;1215;29766
2;1215;24497
2;1215;39940
2;1216;36281
2;1216;28546
2;1216;18135
2;1216;45988
2;1216;28886
2;1216;38238
2;1217;30295
2;1218;29800
2;1218;26019
2;1219;22733
2;1219;22095
2;1220;42931
2;1220;26339
2;1220;41316
2;1221;18964
2;1221;58346
2;1223;2451867
2;1223;18268
2;1225;34493
2;1225;2305098
2;1225;42803
2;1226;33454
2;1226;39078
2;1227;23620
2;1228;49679
2;1228;30573
2;1229;24885
2;1229;36581
2;1229;33351
2;1230;48881
2;1232;79119
2;1233;47259
2;1234;2710836
2;1235;21239
2;1235;13511
2;1235;40916
2;1236;2752731
2;1237;29021
2;1237;24643
2;1237;33460
2;1237;24017
2;1238;38113
2;1239;20699
2;1239;44102
2;1239;22278
2;1239;40882
2;1239;33157
2;1241;40513
2;1241;17020
2;1241;31691
2;1243;24517
2;1243;19009
2;1244;35072
2;1244;22469
2;1244;19701
2;1245;38425
2;1246;41564
2;1246;43465
2;1246;36074
2;1247;35538
2;1247;35989
2;1247;25625
2;1247;31177
2;1248;17569
2;1248;27908
2;1249;62480
2;1250;36338
2;1250;32417
2;1250;2341379
2;1251;20914
2;1251;25046
2;1253;27588
2;1253;28929
2;1253;51662
2;1255;28788
2;1255;35657
2;1256;31495
2;1256;24095
2;1257;23903
2;1258;28897
2;1258;25130
2;1258;38283
2;1259;22607
2;1259;24960
2;1260;27363
2;1260;47069
2;1260;42996
2;1260;48396
2;1261;21740
2;1261;31980
2;1262;33967
2;1262;63762
2;1264;14278
2;1264;2756680
2;1264;42714
2;1265;2828703
2;1265;45504
2;1265;19273
2;1267;14255
2;1267;69701
2;1267;56476
2;1267;26032
2;1267;2630627
2;1268;20730
2;1269;20513
2;1269;28256
2;1270;30486
2;1270;22582
2;1271;58582
2;1271;60187
2;1271;41479
2;1271;13861
2;1273;28517
2;1273;21697
2;1273;32103
2;1276;42622
2;1276;38799
2;1276;25369
2;1277;31522
2;1277;32553
2;1279;20541
2;1279;27156
2;1280;18447
2;1280;43521
2;1281;43592
2;1283;30345
2;1284;34848
2;1284;29122
2;1284;64710
2;1286;19379
2;1286;20381
2;1286;35017
2;1286;2353244
2;1286;40752
2;1287;48263
2;1288;42932
2;1288;17478
2;1289;28251
2;1289;34436
2;1289;59381
2;1289;27073
2;1290;32121
2;1290;33588
2;1291;17062
2;1292;50055
2;1293;18936
2;1294;33199
2;1294;26679
2;1294;18514
2;1294;16319
2;1296;25479
2;1296;41070
2;1297;35095
2;1297;34913
2;1300;30079
2;1301;42481
2;1301;30583
2;1303;29759
2;1303;24650
2;1303;27235
2;1304;28238
2;1304;26173
2;1305;36137
2;1306;27807
2;1306;21929
2;1307;59571
2;1307;2579706
2;1308;24498
2;1308;44565
2;1308;31756
2;1309;33840
2;1310;27218
2;1310;53705
2;1310;16053
2;1312;31006
2;1312;26982
2;1313;38724
2;1315;32131
2;1315;2025551
2;1315;30136
2;1316;35375
2;1316;41974
2;1318;24732
2;1319;32088
2;1320;23581
2;1320;61035
2;1321;43530
2;1321;29006
2;1324;33842
2;1324;46833
2;1324;35344
2;1324;42510
2;1325;19097
2;1325;19144
2;1325;68133
2;1325;32192
2;1326;22172
2;1326;1873683
2;1327;30385
2;1327;48444
2;1327;48788
2;1329;35182
2;1331;25170
2;1332;43241
2;1332;35816
2;1332;49086
2;1332;18768
2;1332;53049
2;1333;20160
2;1333;44021
2;1333;34790
2;1334;31060
2;1334;41280
2;1334;34764
2;1334;63444
2;1334;42481
2;1335;34282
2;1337;17721
2;1338;22867
2;1338;2921226
2;1338;61421
2;1338;30796
2;1338;45013
2;1338;32460
2;1339;19963
2;1339;23834
2;1339;34103
2;1339;48735
2;1339;37322
2;1340;32349
2;1340;17752
2;1340;31764
2;1340;24750
2;1340;28123
2;1341;79124
2;1341;30062
2;1342;2657701
2;1342;2384783
2;1342;34038
2;1342;26853
2;1343;2871769
2;1343;2714543
2;1343;35670
2;1343;2295335
2;1343;37159
2;1343;30685
2;1343;41017
2;1343;29063
2;1343;64184
2;1343;35248
2;1343;66049
2;1343;18987
2;1344;72562
2;1344;29378
2;1344;31685
2;1344;45484
2;1344;43032
2;1344;24911
2;1344;46916
2;1344;44127
2;1345;29118
2;1345;57181
2;1345;30349
2;1345;86721
2;1345;38152
2;1345;23482
2;1346;51566
2;1346;2353548
2;1346;2801140
2;1346;15607
2;1346;30298
2;1346;13773
2;1346;44853
2;1346;27603
2;1346;26167
2;1346;73352
2;1347;28874
2;1347;18701
2;1347;30625
2;1347;43260
2;1347;39157
2;1347;74147
2;1348;2826419
2;1348;21154
2;1348;32993
2;1348;16275
2;1348;61088
2;1348;27538
2;1348;29752
2;1348;57958
2;1348;27599
2;1348;48958
2;1348;28169
2;1349;26319
2;1349;36977
2;1349;21182
2;1349;2504269
2;1349;43935
2;1349;48459
2;1350;43331
2;1350;31188
2;1350;21467
2;1350;14179
2;1351;18672
2;1351;2732338
2;1351;18702
2;1351;16313
2;1351;43886
2;1351;26314
2;1351;2599710
2;1351;27932
2;1351;2415207
2;1351;16806
2;1352;28593
2;1352;56823
2;1352;49710
2;1352;2613899
2;1352;26914
2;1352;2701775
2;1352;31281
2;1352;17831
2;1352;90708
2;1352;40500
2;1352;11454
2;1352;33549
2;1353;70836
2;1353;43064
2;1353;13030
2;1353;21662
2;1353;30034
2;1354;39312
2;1354;26651
2;1354;48268
2;1354;36279
2;1354;17477
2;1354;67998
2;1354;40340
2;1354;23149
2;1355;2762630
2;1355;2454727
2;1356;31093
2;1356;29472
2;1356;28143
2;1356;23348
2;1356;2575687
2;1356;30633
2;1356;25684
2;1356;37570
2;1357;2333518
2;1357;31775
2;1357;27683
2;1357;29791
2;1357;44250
2;1357;36519
2;1357;24908
2;1357;16584
2;1357;46989
2;1358;33179
2;1358;23620
2;1358;37211
2;1358;39442
2;1358;84958
2;1359;16077
2;1359;37184
2;1359;36822
2;1359;38189
2;1359;32326
2;1359;30609
2;1359;34259
2;1360;16880
2;1360;41335
2;1360;28160
2;1360;22381
2;1360;81897
2;1360;58981
2;1360;49374
2;1361;28668
2;1361;26411
2;1361;40474
2;1361;16683
2;1361;40806
2;1361;34157
2;1362;36524
2;1362;61301
2;1362;34905
2;1362;33611
2;1362;21714
2;1362;33613
2;1363;43180
2;1363;32250
2;1363;41816
2;1363;28017
2;1363;25579
2;1363;56485
2;1364;2863525
2;1364;64158
2;1364;34233
2;1364;39628
2;1364;1742654
2;1364;39398
2;1364;31682
2;1365;38232
2;1365;21698
2;1365;43300
2;1365;36408
2;1365;24794
2;1365;2647945
2;1365;50325
2;1365;2970291
2;1365;43201
2;1365;58626
2;1365;15644
2;1366;31078
2;1366;19524
2;1367;25041
2;1367;2434694
2;1367;30271
2;1368;30185
2;1368;34079
2;1368;28589
2;1368;32931
2;1369;38911
2;1369;2487670
2;1369;39105
2;1369;31695
2;1369;32164
2;1369;2077414
2;1369;22658
2;1369;2232139
2;1369;30812
2;1369;33797
2;1369;37078
2;1369;34286
2;1370;57582
2;1370;31342
2;1370;48354
2;1371;42682
2;1371;24227
2;1371;35525
2;1371;38789
2;1372;52223
2;1372;2339702
2;1373;26028
2;1373;17044
2;1373;53840
2;1374;54010
2;1374;25915
2;1375;61192
2;1375;34479
2;1375;34816
2;1375;52574
2;1375;2473560
2;1375;26386
2;1375;2417339
2;1375;19523
2;1376;24815
2;1376;2826468
2;1376;56009
2;1376;42562
2;1376;52072
2;1378;37907
2;1378;29315
2;1378;27707
2;1378;30627
2;1378;35294
2;1378;30863
2;1378;38426
2;1378;19129
2;1378;28171
2;1379;28100
2;1379;30730
2;1379;24450
2;1379;20039
2;1379;53430
2;1379;80842
2;1379;26614
2;1379;46888
2;1380;39111
2;1380;49412
2;1380;34579
2;1380;19081
2;1380;44686
2;1381;28074
2;1381;26840
2;1381;38097
2;1381;29607
2;1381;15232
2;1381;84041
2;1381;53981
2;1382;20732
2;1382;19135
2;1382;77880
2;1382;27878
2;1382;23336
2;1382;35814
2;1382;20009
2;1383;28118
2;1383;38236
2;1383;27916
2;1383;43297
2;1383;35876
2;1383;23296
2;1383;90465
2;1383;28699
2;1383;54564
2;1383;27533
2;1384;26088
2;1384;21622
2;1384;19160
2;1384;27192
2;1384;31809
2;1384;31661
2;1385;17406
2;1385;71999
2;1385;63125
2;1385;30591
2;1386;64938
2;1386;33527
2;1386;30669
2;1386;63380
2;1386;106122
2;1386;2834657
2;1387;38276
2;1387;31023
2;1387;15430
2;1387;29170
2;1387;41222
2;1387;50985
2;1387;57231
2;1387;14982
2;1387;35522
2;1387;48492
2;1387;53890
2;1387;33654
2;1387;107803
2;1387;37561
2;1387;53658
2;1387;22221
2;1388;20956
2;1388;42161
2;1388;90801
2;1388;40422
2;1388;18092
2;1389;34880
2;1389;40912
2;1389;24719
2;1389;35985
2;1389;2284402
2;1389;25698
2;1389;25422
2;1389;32097
2;1389;23113
2;1390;22843
2;1390;36207
2;1390;21037
2;1390;2540787
2;1390;47276
2;1390;36164
2;1390;27757
2;1390;31676
2;1390;36324
2;1390;44629
2;1390;33805
2;1390;33132
2;1390;37385
2;1390;19007
2;1391;48001
2;1391;16774
2;1391;19256
2;1391;32736
2;1391;52248
2;1391;29545
2;1391;56799
2;1391;22378
2;1391;16917
2;1391;45827
2;1391;47669
2;1391;35238
2;1391;37277
2;1392;32080
2;1392;41501
2;1392;20782
2;1392;63386
2;1392;25025
2;1392;24216
2;1392;30073
2;1392;23863
2;1392;25289
2;1392;23578
2;1392;2842014
2;1392;43305
2;1392;24757
2;1392;2373064
2;1392;57580
2;1392;2282112
2;1393;18370
2;1393;31910
2;1393;27398
2;1393;22287
2;1393;19999
2;1393;26961
2;1393;32563
2;1393;40425
2;1393;21929
2;1393;44636
2;1393;36477
2;1393;17793
2;1393;17619
2;1394;26026
2;1394;22127
2;1394;20381
2;1394;14922
2;1394;52352
2;1394;22857
2;1395;48510
2;1396;54404
2;1396;51526
2;1396;81213
2;1396;50836
2;1396;28647
2;1396;20759
2;1396;17519
2;1397;2706187
2;1397;24974
2;1397;22847
2;1397;78005
2;1397;27748
2;1397;34354
2;1397;35872
2;1398;22191
2;1398;36777
2;1398;25730
2;1398;40821
2;1398;17997
2;1398;25196
2;1398;28359
2;1398;22806
2;1399;36660
2;1399;40590
2;1399;21419
2;1399;32902
2;1399;24176
2;1399;22598
2;1399;32205
2;1399;29636
2;1399;28687
2;1399;70985
2;1399;16516
2;1399;38940
2;1399;35154
2;1399;56695
2;1399;59306
2;1399;46336
2;1399;40528
2;1399;2565534
2;1399;42013
2;1400;29131
2;1400;19509
2;1400;35243
2;1400;99526
2;1400;36043
2;1400;16617
2;1400;25643
2;1400;22852
2;1400;36806
2;1400;47362
2;1400;31805
2;1400;21379
2;1400;29729
2;1400;22793
2;1401;46897
2;1401;22937
2;1401;20262
2;1401;19064
2;1401;37843
2;1401;25210
2;1401;43860
2;1402;2190294
2;1402;29757
2;1402;17054
2;1402;25527
2;1402;37323
2;1402;35391
2;1402;24630
2;1402;45696
2;1402;42924
2;1403;68115
2;1403;2772661
2;1403;23254
2;1403;49500
2;1403;32764
2;1404;24548
2;1404;23363
2;1404;34162
2;1404;20617
2;1404;29234
2;1404;2635540
2;1404;36675
2;1405;29342
2;1405;26711
2;1405;45442
2;1405;26216
2;1405;36034
2;1405;62866
2;1405;27354
2;1405;36409
2;1405;29706
2;1405;2275420
2;1405;46063
2;1406;41204
2;1406;54578
2;1406;47005
2;1406;32485
2;1406;24926
2;1407;40115
2;1407;33410
2;1407;29916
2;1407;30102
2;1407;31959
2;1407;27608
2;1407;78313
2;1408;15951
2;1408;40377
2;1408;26586
2;1408;36615
2;1408;79393
2;1408;31076
2;1408;21276
2;1408;31122
2;1409;35442
2;1409;17794
2;1409;30080
2;1409;53317
2;1409;28048
2;1409;31686
2;1410;30183
2;1410;19963
2;1410;59390
2;1410;32986
2;1410;36808
2;1410;2539705
2;1410;21400
2;1411;30089
2;1411;36842
2;1411;36230
2;1411;55994
2;1411;25499
2;1411;20329
2;1411;24780
2;1411;15144
2;1412;25838
2;1412;15548
2;1412;29028
2;1412;15003
2;1413;2597418
2;1413;24057
2;1413;27808
2;1413;28515
2;1414;29827
2;1414;17851
2;1414;21278
2;1414;35485
2;1414;45574
2;1414;31139
2;1414;30421
2;1414;2654943
2;1414;56174
2;1414;82519
2;1414;2140359
2;1415;24519
2;1415;2443062
2;1415;40292
2;1415;72271
2;1415;2426641
2;1415;65714
2;1416;24251
2;1416;20997
2;1416;37835
2;1416;33534
2;1416;21970
2;1416;23775
2;1417;33922
2;1417;28206
2;1417;31223
2;1417;36408
2;1417;71734
2;1417;31152
2;1417;63458
2;1417;30308
2;1417;36348
2;1418;2683310
2;1418;38140
2;1418;54363
2;1418;18241
2;1418;38202
2;1419;23350
2;1419;24098
2;1419;18767
2;1419;38641
2;1419;41554
2;1419;37005
2;1419;35522
2;1419;2498198
2;1420;27743
2;1420;35059
2;1420;24086
2;1420;43851
2;1420;22003
2;1420;32572
2;1421;29870
2;1421;33952
2;1422;30424
2;1422;19650
2;1422;18295
2;1422;70778
2;1422;49387
2;1422;25785
2;1422;49703
2;1422;45243
2;1423;15789
2;1423;22222
2;1423;32347
2;1423;24736
2;1423;24005
2;1423;33163
2;1423;21405
2;1423;35073
2;1423;2910953
2;1423;36293
2;1423;42827
2;1423;31810
2;1423;70190
2;1424;31451
2;1424;21914
2;1424;21088
2;1424;38777
2;1424;24818
2;1424;47430
2;1424;27756
2;1424;16629
2;1424;31923
2;1424;16530
2;1424;39206
2;1424;54069
2;1424;31719
2;1424;58976
2;1424;17598
2;1424;33977
2;1424;24283
2;1425;18474
2;1425;17910
2;1425;2672460
2;1425;26548
2;1425;71058
2;1425;89423
2;1425;44188
2;1425;43800
2;1426;47892
2;1426;34653
2;1426;17881
2;1426;32578
2;1426;22142
2;1426;2760717
2;1426;32829
2;1426;34438
2;1426;71200
2;1426;43511
2;1426;54282
2;1426;41963
2;1426;19888
2;1426;34442
2;1427;26763
2;1427;35077
2;1427;17280
2;1427;32776
2;1427;37778
2;1427;60678
2;1427;50320
2;1427;49885
2;1427;56134
2;1427;52650
2;1428;27209
2;1428;22710
2;1428;2848947
2;1428;33172
2;1428;22022
2;1429;19545
2;1429;22643
2;1429;31457
2;1429;32334
2;1429;47588
2;1429;48171
2;1429;21610
2;1429;16155
2;1429;41189
2;1429;18838
2;1429;37261
2;1429;25589
2;1429;44826
2;1429;33786
2;1429;68191
2;1429;2178091
2;1429;25709
2;1429;45500
2;1430;40967
2;1430;31272
2;1430;20868
2;1430;28107
2;1430;2550654
2;1430;39353
2;1430;31081
2;1430;25098
2;1430;30490
2;1430;23191
2;1430;19537
2;1430;23157
2;1430;27370
2;1430;22488
2;1431;44819
2;1431;77347
2;1431;24055
2;1432;27058
2;1432;17466
2;1432;31993
2;1432;31841
2;1432;33021
2;1433;24860
2;1433;20166
2;1433;1951505
2;1433;30973
2;1434;30587
2;1434;26860
2;1434;22493
2;1434;31399
2;1434;36651
2;1435;61398
2;1436;26271
2;1436;2391742
2;1436;35482
2;1436;23611
2;1436;30728
2;1436;16331
2;1436;25651
2;1436;33795
2;1436;29845
2;1437;28647
2;1437;33983
2;1437;21889
2;1437;26826
2;1438;14507
2;1438;19600
2;1438;34105
2;1438;16308
2;1438;20193
2;1438;38741
2;1439;48564
2;1439;22085
2;1439;13276
2;1439;22783
2;1439;2722706
2;1439;27504
2;1439;39910
2;1439;21300
2;1439;49376
2;1439;46859
2;1440;38839
2;1440;69799
2;1440;23849
2;1440;24143
2;1440;2748042
2;1440;24183
2;1440;41585
2;1440;36743
2;1440;25311
2;1440;38268
2;1440;35131
2;1440;30613
2;1441;43952
2;1441;21858
2;1441;26539
2;1441;2559870
2;1441;37242
2;1441;47725
2;1441;37251
2;1442;33361
2;1442;38950
2;1442;18645
2;1442;30097
2;1442;21296
2;1442;35912
2;1443;40153
2;1443;49236
2;1443;23034
2;1443;2955302
2;1443;39726
2;1444;16296
2;1444;36955
2;1444;28598
2;1444;31459
2;1444;62069
2;1444;17076
2;1444;43117
2;1444;25397
2;1444;60780
2;1444;21496
2;1445;37197
2;1445;29069
2;1445;62527
2;1445;28765
2;1445;24897
2;1445;26165
2;1445;28837
2;1445;21251
2;1445;27458
2;1446;20439
2;1446;33581
2;1446;22673
2;1446;23971
2;1446;20169
2;1447;60744
2;1447;42950
2;1447;24041
2;1447;23501
2;1448;68584
2;1448;24896
2;1448;22686
2;1448;25935
2;1448;126145
2;1448;31190
2;1449;15505
2;1449;37589
2;1449;24371
2;1449;40102
2;1450;36133
2;1450;78967
2;1450;22198
2;1450;23015
2;1450;47979
2;1451;55513
2;1451;39354
2;1451;51556
2;1451;24067
2;1451;38510
2;1451;24796
2;1451;24977
2;1452;36743
2;1452;33356
2;1452;28693
2;1452;46693
2;1452;57621
2;1452;43639
2;1452;13909
2;1452;30088
2;1452;21781
2;1452;2133955
2;1452;35851
2;1453;21263
2;1453;32187
2;1453;31467
2;1453;43029
2;1453;22361
2;1453;27315
2;1453;21580
2;1453;40631
2;1453;20444
2;1453;28006
2;1454;32041
2;1454;49728
2;1454;32031
2;1454;23706
2;1454;32493
2;1454;29028
2;1455;31748
2;1455;27858
2;1455;40605
2;1455;18081
2;1455;57566
2;1455;35673
2;1455;48242
2;1455;39702
2;1455;34754
2;1455;50075
2;1455;28412
2;1455;21599
2;1456;41440
2;1456;19106
2;1456;35716
2;1456;32230
2;1456;25965
2;1457;39524
2;1457;40305
2;1457;39676
2;1457;34706
2;1457;35151
2;1458;2520189
2;1458;2485878
2;1458;13827
2;1458;31575
2;1458;2313106
2;1458;77267
2;1458;26101
2;1458;33173
2;1459;39473
2;1459;102223
2;1459;20801
2;1459;22404
2;1460;33478
2;1460;31324
2;1460;18972
2;1460;34792
2;1460;29719
2;1460;15503
2;1460;44549
2;1460;17149
2;1460;41122
2;1460;31976
2;1460;33650
2;1461;21620
2;1461;42047
2;1461;21929
2;1461;51622
2;1461;28145
2;1461;37536
2;1461;24202
2;1461;18555
2;1462;48948
2;1463;1869996
2;1463;35317
2;1463;34114
2;1463;34362
2;1463;28921
2;1463;16516
2;1463;48186
2;1463;22673
2;1463;43643
2;1464;36376
2;1464;28384
2;1464;27003
2;1464;25462
2;1464;31651
2;1464;33466
2;1464;44264
2;1464;19993
2;1464;27190
2;1464;22923
2;1464;22871
2;1465;54492
2;1465;47670
2;1465;49946
2;1465;20135
2;1465;25855
2;1465;37168
2;1465;71913
2;1465;41595
2;1465;28040
2;1465;27455
2;1465;35666
2;1465;34442
2;1465;20212
2;1466;33326
2;1466;17752
2;1466;22653
2;1466;1992861
2;1466;30997
2;1466;2437873
2;1467;2937432
2;1467;53687
2;1467;29382
2;1467;43139
2;1467;22438
2;1467;26545
2;1467;18691
2;1467;39567
2;1467;40950
2;1467;17631
2;1468;33731
2;1468;67091
2;1468;38662
2;1468;40159
2;1469;37410
2;1469;32248
2;1469;21324
2;1469;33786
2;1469;54695
2;1469;47005
2;1469;32768
2;1469;49434
2;1469;57524
2;1469;16179
2;1470;86285
2;1470;16147
2;1470;22167
2;1471;28660
2;1471;39156
2;1471;26165
2;1471;57566
2;1471;40397
2;1471;15463
2;1471;19975
2;1471;27723
2;1471;39109
2;1471;39207
2;1472;32039
2;1472;31848
2;1472;53818
2;1472;17304
2;1472;67988
2;1472;59535
2;1472;20654
2;1472;25015
2;1472;25462
2;1473;42056
2;1473;47035
2;1473;31418
2;1473;40920
2;1474;49368
2;1474;25333
2;1474;38579
2;1475;2262763
2;1475;55876
2;1475;37767
2;1475;36405
2;1476;15456
2;1476;15496
2;1476;20752
2;1476;39862
2;1476;22083
2;1476;125371
2;1476;18675
2;1477;32957
2;1477;49510
2;1477;29730
2;1477;30444
2;1477;49049
2;1477;54503
2;1477;55888
2;1477;21613
2;1477;69710
2;1477;49462
2;1477;32602
2;1477;30700
2;1477;29591
2;1478;25913
2;1478;26385
2;1478;14182
2;1478;22995
2;1478;47488
2;1478;29001
2;1478;38720
2;1478;53198
2;1478;30794
2;1479;21905
2;1479;18591
2;1479;53821
2;1479;18292
2;1479;31753
2;1479;31949
2;1479;50532
2;1480;34078
2;1480;35553
2;1480;26014
2;1480;67754
2;1480;2781965
2;1480;51826
2;1480;34039
2;1480;22738
2;1481;17221
2;1481;50838
2;1481;54708
2;1481;60458
2;1481;34196
2;1481;36788
2;1481;38781
2;1481;2697222
2;1481;19845
2;1481;34238
2;1482;38624
2;1482;39574
2;1482;50285
2;1482;45197
2;1483;24331
2;1483;30161
2;1483;30199
2;1483;36634
2;1483;20923
2;1483;12761
2;1483;2201762
2;1483;18001
2;1483;2896806
2;1483;29027
2;1483;56941
2;1483;23348
2;1483;38137
2;1483;25616
2;1483;40353
2;1484;23398
2;1484;47952
2;1484;17441
2;1484;14015
2;1484;48036
2;1484;20675
2;1485;21846
2;1485;30357
2;1485;16223
2;1485;17846
2;1485;31743
2;1485;18253
2;1486;39990
2;1486;28218
2;1486;20784
2;1486;28708
2;1486;2251870
2;1486;29265
2;1486;49537
2;1486;75992
2;1487;14840
2;1487;23707
2;1487;51144
2;1487;43161
2;1487;31982
2;1487;29247
2;1487;39510
2;1487;18172
2;1487;20679
2;1487;52792
2;1488;79162
2;1488;36837
2;1488;18098
2;1488;21352
2;1488;25866
2;1488;54614
2;1489;27371
2;1489;39249
2;1489;46173
2;1489;43542
2;1489;15462
2;1489;23965
2;1490;38201
2;1490;39304
2;1490;22930
2;1490;33606
2;1490;42574
2;1490;67793
2;1490;33352
2;1490;23823
2;1490;44163
2;1490;38325
2;1490;20331
2;1491;43349
2;1491;24811
2;1491;23822
2;1491;44879
2;1491;43928
2;1491;2580793
2;1492;23154
2;1492;19317
2;1492;29349
2;1492;48849
2;1493;58416
2;1493;26164
2;1493;23158
2;1493;31931
2;1493;24452
2;1494;22154
2;1494;28407
2;1494;46286
2;1494;34348
2;1494;38524
2;1494;19944
2;1495;42742
2;1495;16276
2;1495;27126
2;1495;40891
2;1495;20367
2;1495;30605
2;1495;44034
2;1495;33744
2;1495;51217
2;1495;41145
2;1496;33817
2;1496;16858
2;1496;47423
2;1496;66297
2;1496;20177
2;1496;41131
2;1496;22925
2;1496;22757
2;1496;108650
2;1496;34380
2;1497;31045
2;1497;40890
2;1497;18222
2;1497;29750
2;1497;35579
2;1498;27328
2;1498;2745845
2;1498;43811
2;1498;16258
2;1498;23245
2;1498;32320
2;1498;21746
2;1498;23857
2;1498;40026
2;1498;2219727
2;1498;30207
2;1498;16446
2;1499;30435
2;1499;12539
2;1499;69160
2;1499;20063
2;1499;39128
2;1499;50755
2;1499;61876
2;1499;25543
2;1499;33681
2;1500;27632
2;1500;25644
2;1500;57149
2;1501;26757
2;1501;44486
2;1501;14176
2;1501;2689654
2;1501;25570
2;1501;2544336
2;1501;55768
2;1501;19058
2;1501;18816
2;1501;91280
2;1501;25773
2;1501;28255
2;1501;31120
2;1501;33671
2;1501;31749
2;1502;26023
2;1502;25070
2;1502;27397
2;1502;50209
2;1502;2338763
2;1502;26207
2;1503;33756
2;1503;53744
2;1503;37142
2;1503;24004
2;1503;18534
2;1503;27574
2;1503;21358
2;1503;83592
2;1504;63471
2;1504;25495
2;1504;22610
2;1504;19903
2;1504;40513
2;1504;33675
2;1504;30292
2;1505;21013
2;1505;21846
2;1505;57784
2;1505;59836
2;1505;21939
2;1505;29173
2;1505;66585
2;1505;27855
2;1505;2427054
2;1505;27279
2;1505;31575
2;1505;21826
2;1506;57993
2;1506;39629
2;1506;29563
2;1506;26936
2;1506;35281
2;1506;48479
2;1506;18220
2;1506;23424
2;1506;35691
2;1507;37579
2;1507;67083
2;1507;55490
2;1507;32754
2;1507;37545
2;1507;18440
2;1507;45521
2;1507;23422
2;1507;30204
2;1507;24778
2;1507;14734
2;1507;41242
2;1508;28515
2;1508;44961
2;1508;86025
2;1508;24668
2;1508;51025
